agency_cd,site_no,Date,Flow,Flow_cd
USGS,09521000,1919-04-03,20900,A
USGS,09521000,1919-04-04,20400,A
USGS,09521000,1919-04-05,20000,A
USGS,09521000,1919-04-06,19800,A
USGS,09521000,1919-04-07,19800,A
USGS,09521000,1919-04-08,21600,A
USGS,09521000,1919-04-09,23400,A
USGS,09521000,1919-04-10,24800,A
USGS,09521000,1919-04-11,26300,A
USGS,09521000,1919-04-12,27000,A
USGS,09521000,1919-04-13,25000,A
USGS,09521000,1919-04-14,24200,A
USGS,09521000,1919-04-15,23300,A
USGS,09521000,1919-04-16,20300,A
USGS,09521000,1919-04-17,17900,A
USGS,09521000,1919-04-18,17500,A
USGS,09521000,1919-04-19,16400,A
USGS,09521000,1919-04-20,15400,A
USGS,09521000,1919-04-21,14600,A
USGS,09521000,1919-04-22,15000,A
USGS,09521000,1919-04-23,15800,A
USGS,09521000,1919-04-24,16000,A
USGS,09521000,1919-04-25,16200,A
USGS,09521000,1919-04-26,17900,A
USGS,09521000,1919-04-27,19600,A
USGS,09521000,1919-04-28,21400,A
USGS,09521000,1919-04-29,25300,A
USGS,09521000,1919-04-30,29000,A
USGS,09521000,1919-05-01,30600,A
USGS,09521000,1919-05-02,32600,A
USGS,09521000,1919-05-03,35300,A
USGS,09521000,1919-05-04,36100,A
USGS,09521000,1919-05-05,36500,A
USGS,09521000,1919-05-06,34800,A
USGS,09521000,1919-05-07,33200,A
USGS,09521000,1919-05-08,31900,A
USGS,09521000,1919-05-09,31400,A
USGS,09521000,1919-05-10,34000,A
USGS,09521000,1919-05-11,33400,A
USGS,09521000,1919-05-12,33500,A
USGS,09521000,1919-05-13,36400,A
USGS,09521000,1919-05-14,37400,A
USGS,09521000,1919-05-15,36100,A
USGS,09521000,1919-05-16,34700,A
USGS,09521000,1919-05-17,34400,A
USGS,09521000,1919-05-18,34100,A
USGS,09521000,1919-05-19,32900,A
USGS,09521000,1919-05-20,30500,A
USGS,09521000,1919-05-21,28600,A
USGS,09521000,1919-05-22,31100,A
USGS,09521000,1919-05-23,34800,A
USGS,09521000,1919-05-24,36200,A
USGS,09521000,1919-05-25,37900,A
USGS,09521000,1919-05-26,39300,A
USGS,09521000,1919-05-27,42200,A
USGS,09521000,1919-05-28,44000,A
USGS,09521000,1919-05-29,46000,A
USGS,09521000,1919-05-30,49200,A
USGS,09521000,1919-05-31,50700,A
USGS,09521000,1919-06-01,50600,A
USGS,09521000,1919-06-02,50600,A
USGS,09521000,1919-06-03,51200,A
USGS,09521000,1919-06-04,51000,A
USGS,09521000,1919-06-05,54500,A
USGS,09521000,1919-06-06,57600,A
USGS,09521000,1919-06-07,57000,A
USGS,09521000,1919-06-08,55600,A
USGS,09521000,1919-06-09,52300,A
USGS,09521000,1919-06-10,44900,A
USGS,09521000,1919-06-11,37400,A
USGS,09521000,1919-06-12,30200,A
USGS,09521000,1919-06-13,26600,A
USGS,09521000,1919-06-14,25900,A
USGS,09521000,1919-06-15,23900,A
USGS,09521000,1919-06-16,23200,A
USGS,09521000,1919-06-17,23000,A
USGS,09521000,1919-06-18,23000,A
USGS,09521000,1919-06-19,24400,A
USGS,09521000,1919-06-20,25000,A
USGS,09521000,1919-06-21,27100,A
USGS,09521000,1919-06-22,26000,A
USGS,09521000,1919-06-23,27600,A
USGS,09521000,1919-06-24,25200,A
USGS,09521000,1919-06-25,25200,A
USGS,09521000,1919-06-26,23300,A
USGS,09521000,1919-06-27,23300,A
USGS,09521000,1919-06-28,22300,A
USGS,09521000,1919-06-29,21800,A
USGS,09521000,1919-06-30,20600,A
USGS,09521000,1919-07-01,18000,A
USGS,09521000,1919-07-02,18300,A
USGS,09521000,1919-07-03,18200,A
USGS,09521000,1919-07-04,18100,A
USGS,09521000,1919-07-05,18000,A
USGS,09521000,1919-07-06,17500,A
USGS,09521000,1919-07-07,17400,A
USGS,09521000,1919-07-08,15400,A
USGS,09521000,1919-07-09,13400,A
USGS,09521000,1919-07-10,13000,A
USGS,09521000,1919-07-11,15500,A
USGS,09521000,1919-07-12,15000,A
USGS,09521000,1919-07-13,15400,A
USGS,09521000,1919-07-14,15300,A
USGS,09521000,1919-07-15,15800,A
USGS,09521000,1919-07-16,16300,A
USGS,09521000,1919-07-17,18700,A
USGS,09521000,1919-07-18,21000,A
USGS,09521000,1919-07-19,28300,A
USGS,09521000,1919-07-20,28400,A
USGS,09521000,1919-07-21,28500,A
USGS,09521000,1919-07-22,35000,A
USGS,09521000,1919-07-23,33000,A
USGS,09521000,1919-07-24,34500,A
USGS,09521000,1919-07-25,35600,A
USGS,09521000,1919-07-26,27000,A
USGS,09521000,1919-07-27,20500,A
USGS,09521000,1919-07-28,16300,A
USGS,09521000,1919-07-29,14500,A
USGS,09521000,1919-07-30,12600,A
USGS,09521000,1919-07-31,12000,A
USGS,09521000,1919-08-01,11400,A
USGS,09521000,1919-08-02,12000,A
USGS,09521000,1919-08-03,12500,A
USGS,09521000,1919-08-04,13000,A
USGS,09521000,1919-08-05,16300,A
USGS,09521000,1919-08-06,19600,A
USGS,09521000,1919-08-07,15600,A
USGS,09521000,1919-08-08,11500,A
USGS,09521000,1919-08-09,16200,A
USGS,09521000,1919-08-10,20500,A
USGS,09521000,1919-08-11,18900,A
USGS,09521000,1919-08-12,16400,A
USGS,09521000,1919-08-13,13800,A
USGS,09521000,1919-08-14,12000,A
USGS,09521000,1919-08-15,10100,A
USGS,09521000,1919-08-16,10000,A
USGS,09521000,1919-08-17,10000,A
USGS,09521000,1919-08-18,10100,A
USGS,09521000,1919-08-19,9100,A
USGS,09521000,1919-08-20,8000,A
USGS,09521000,1919-08-21,7300,A
USGS,09521000,1919-08-22,6500,A
USGS,09521000,1919-08-23,6800,A
USGS,09521000,1919-08-24,7000,A
USGS,09521000,1919-08-25,7300,A
USGS,09521000,1919-08-26,6200,A
USGS,09521000,1919-08-27,5000,A
USGS,09521000,1919-08-28,4800,A
USGS,09521000,1919-08-29,4600,A
USGS,09521000,1919-08-30,4300,A
USGS,09521000,1919-08-31,4500,A
USGS,09521000,1919-09-01,3000,A
USGS,09521000,1919-09-02,3000,A
USGS,09521000,1919-09-03,3000,A
USGS,09521000,1919-09-04,2900,A
USGS,09521000,1919-09-05,2700,A
USGS,09521000,1919-09-06,3100,A
USGS,09521000,1919-09-07,3000,A
USGS,09521000,1919-09-08,2300,A
USGS,09521000,1919-09-09,2800,A
USGS,09521000,1919-09-10,3600,A
USGS,09521000,1919-09-11,3800,A
USGS,09521000,1919-09-12,4100,A
USGS,09521000,1919-09-13,4100,A
USGS,09521000,1919-09-14,4500,A
USGS,09521000,1919-09-15,5000,A
USGS,09521000,1919-09-16,5500,A
USGS,09521000,1919-09-17,5800,A
USGS,09521000,1919-09-18,6600,A
USGS,09521000,1919-09-19,6300,A
USGS,09521000,1919-09-20,6200,A
USGS,09521000,1919-09-21,7600,A
USGS,09521000,1919-09-22,6700,A
USGS,09521000,1919-09-23,7300,A
USGS,09521000,1919-09-24,7800,A
USGS,09521000,1919-09-25,6700,A
USGS,09521000,1919-09-26,5500,A
USGS,09521000,1919-09-27,6300,A
USGS,09521000,1919-09-28,8800,A
USGS,09521000,1919-09-29,8200,A
USGS,09521000,1919-09-30,8500,A
USGS,09521000,1919-10-01,6800,A
USGS,09521000,1919-10-02,6500,A
USGS,09521000,1919-10-03,6200,A
USGS,09521000,1919-10-04,7000,A
USGS,09521000,1919-10-05,5700,A
USGS,09521000,1919-10-06,4700,A
USGS,09521000,1919-10-07,4300,A
USGS,09521000,1919-10-08,4000,A
USGS,09521000,1919-10-09,3900,A
USGS,09521000,1919-10-10,3700,A
USGS,09521000,1919-10-11,4600,A
USGS,09521000,1919-10-12,4900,A
USGS,09521000,1919-10-13,4200,A
USGS,09521000,1919-10-14,5000,A
USGS,09521000,1919-10-15,4900,A
USGS,09521000,1919-10-16,4300,A
USGS,09521000,1919-10-17,3800,A
USGS,09521000,1919-10-18,4200,A
USGS,09521000,1919-10-19,4300,A
USGS,09521000,1919-10-20,4100,A
USGS,09521000,1919-10-21,4700,A
USGS,09521000,1919-10-22,5400,A
USGS,09521000,1919-10-23,6000,A
USGS,09521000,1919-10-24,6400,A
USGS,09521000,1919-10-25,5900,A
USGS,09521000,1919-10-26,5400,A
USGS,09521000,1919-10-27,5100,A
USGS,09521000,1919-10-28,6200,A
USGS,09521000,1919-10-29,7200,A
USGS,09521000,1919-10-30,7200,A
USGS,09521000,1919-10-31,7300,A
USGS,09521000,1919-11-01,7300,A
USGS,09521000,1919-11-02,7300,A
USGS,09521000,1919-11-03,9100,A
USGS,09521000,1919-11-04,8200,A
USGS,09521000,1919-11-05,7200,A
USGS,09521000,1919-11-06,7200,A
USGS,09521000,1919-11-07,7200,A
USGS,09521000,1919-11-08,6900,A
USGS,09521000,1919-11-09,5800,A
USGS,09521000,1919-11-10,5800,A
USGS,09521000,1919-11-11,5900,A
USGS,09521000,1919-11-12,6000,A
USGS,09521000,1919-11-13,6200,A
USGS,09521000,1919-11-14,6300,A
USGS,09521000,1919-11-15,6300,A
USGS,09521000,1919-11-16,6200,A
USGS,09521000,1919-11-17,6000,A
USGS,09521000,1919-11-18,6200,A
USGS,09521000,1919-11-19,6400,A
USGS,09521000,1919-11-20,6400,A
USGS,09521000,1919-11-21,6100,A
USGS,09521000,1919-11-22,6600,A
USGS,09521000,1919-11-23,6600,A
USGS,09521000,1919-11-24,6600,A
USGS,09521000,1919-11-25,6500,A
USGS,09521000,1919-11-26,6400,A
USGS,09521000,1919-11-27,7100,A
USGS,09521000,1919-11-28,7900,A
USGS,09521000,1919-11-29,35000,A
USGS,09521000,1919-11-30,82600,A
USGS,09521000,1919-12-01,46100,A
USGS,09521000,1919-12-02,25000,A
USGS,09521000,1919-12-03,22900,A
USGS,09521000,1919-12-04,23200,A
USGS,09521000,1919-12-05,20200,A
USGS,09521000,1919-12-06,20000,A
USGS,09521000,1919-12-07,22000,A
USGS,09521000,1919-12-08,34400,A
USGS,09521000,1919-12-09,24400,A
USGS,09521000,1919-12-10,17900,A
USGS,09521000,1919-12-11,22000,A
USGS,09521000,1919-12-12,26100,A
USGS,09521000,1919-12-13,19300,A
USGS,09521000,1919-12-14,15000,A
USGS,09521000,1919-12-15,12500,A
USGS,09521000,1919-12-16,11500,A
USGS,09521000,1919-12-17,10000,A
USGS,09521000,1919-12-18,9000,A
USGS,09521000,1919-12-19,8500,A
USGS,09521000,1919-12-20,8000,A
USGS,09521000,1919-12-21,7800,A
USGS,09521000,1919-12-22,7400,A
USGS,09521000,1919-12-23,7600,A
USGS,09521000,1919-12-24,7800,A
USGS,09521000,1919-12-25,7800,A
USGS,09521000,1919-12-26,7700,A
USGS,09521000,1919-12-27,7500,A
USGS,09521000,1919-12-28,6200,A
USGS,09521000,1919-12-29,5600,A
USGS,09521000,1919-12-30,6200,A
USGS,09521000,1919-12-31,6600,A
USGS,09521000,1920-01-01,6800,A
USGS,09521000,1920-01-02,6900,A
USGS,09521000,1920-01-03,7200,A
USGS,09521000,1920-01-04,8200,A
USGS,09521000,1920-01-05,8800,A
USGS,09521000,1920-01-06,16500,A
USGS,09521000,1920-01-07,32500,A
USGS,09521000,1920-01-08,23600,A
USGS,09521000,1920-01-09,17900,A
USGS,09521000,1920-01-10,14500,A
USGS,09521000,1920-01-11,12700,A
USGS,09521000,1920-01-12,11600,A
USGS,09521000,1920-01-13,12700,A
USGS,09521000,1920-01-14,12000,A
USGS,09521000,1920-01-15,11600,A
USGS,09521000,1920-01-16,10700,A
USGS,09521000,1920-01-17,9800,A
USGS,09521000,1920-01-18,9000,A
USGS,09521000,1920-01-19,8700,A
USGS,09521000,1920-01-20,8700,A
USGS,09521000,1920-01-21,8800,A
USGS,09521000,1920-01-22,7500,A
USGS,09521000,1920-01-23,7400,A
USGS,09521000,1920-01-24,7400,A
USGS,09521000,1920-01-25,7600,A
USGS,09521000,1920-01-26,8100,A
USGS,09521000,1920-01-27,8700,A
USGS,09521000,1920-01-28,8900,A
USGS,09521000,1920-01-29,11600,A
USGS,09521000,1920-01-30,13700,A
USGS,09521000,1920-01-31,13600,A
USGS,09521000,1920-02-01,14000,A
USGS,09521000,1920-02-02,14200,A
USGS,09521000,1920-02-03,13000,A
USGS,09521000,1920-02-04,11700,A
USGS,09521000,1920-02-05,10500,A
USGS,09521000,1920-02-06,10100,A
USGS,09521000,1920-02-07,9600,A
USGS,09521000,1920-02-08,9000,A
USGS,09521000,1920-02-09,9800,A
USGS,09521000,1920-02-10,13600,A
USGS,09521000,1920-02-11,26100,A
USGS,09521000,1920-02-12,37300,A
USGS,09521000,1920-02-13,41200,A
USGS,09521000,1920-02-14,37300,A
USGS,09521000,1920-02-15,34300,A
USGS,09521000,1920-02-16,31200,A
USGS,09521000,1920-02-17,25800,A
USGS,09521000,1920-02-18,23300,A
USGS,09521000,1920-02-19,20200,A
USGS,09521000,1920-02-20,15900,A
USGS,09521000,1920-02-21,24300,A
USGS,09521000,1920-02-22,26500,A
USGS,09521000,1920-02-23,49200,A
USGS,09521000,1920-02-24,123000,A
USGS,09521000,1920-02-25,165000,A
USGS,09521000,1920-02-26,99900,A
USGS,09521000,1920-02-27,82500,A
USGS,09521000,1920-02-28,65100,A
USGS,09521000,1920-02-29,59600,A
USGS,09521000,1920-03-01,53700,A
USGS,09521000,1920-03-02,42200,A
USGS,09521000,1920-03-03,33300,A
USGS,09521000,1920-03-04,26200,A
USGS,09521000,1920-03-05,23000,A
USGS,09521000,1920-03-06,25200,A
USGS,09521000,1920-03-07,21000,A
USGS,09521000,1920-03-08,19000,A
USGS,09521000,1920-03-09,17200,A
USGS,09521000,1920-03-10,16800,A
USGS,09521000,1920-03-11,17400,A
USGS,09521000,1920-03-12,17600,A
USGS,09521000,1920-03-13,17500,A
USGS,09521000,1920-03-14,15600,A
USGS,09521000,1920-03-15,13600,A
USGS,09521000,1920-03-16,13600,A
USGS,09521000,1920-03-17,13400,A
USGS,09521000,1920-03-18,12600,A
USGS,09521000,1920-03-19,11400,A
USGS,09521000,1920-03-20,11000,A
USGS,09521000,1920-03-21,10900,A
USGS,09521000,1920-03-22,10100,A
USGS,09521000,1920-03-23,10100,A
USGS,09521000,1920-03-24,10200,A
USGS,09521000,1920-03-25,12200,A
USGS,09521000,1920-03-26,11300,A
USGS,09521000,1920-03-27,11800,A
USGS,09521000,1920-03-28,12000,A
USGS,09521000,1920-03-29,12300,A
USGS,09521000,1920-03-30,19200,A
USGS,09521000,1920-03-31,19700,A
USGS,09521000,1920-04-01,19900,A
USGS,09521000,1920-04-02,20800,A
USGS,09521000,1920-04-03,21100,A
USGS,09521000,1920-04-04,21500,A
USGS,09521000,1920-04-05,21900,A
USGS,09521000,1920-04-06,18300,A
USGS,09521000,1920-04-07,17400,A
USGS,09521000,1920-04-08,16200,A
USGS,09521000,1920-04-09,14900,A
USGS,09521000,1920-04-10,15000,A
USGS,09521000,1920-04-11,13400,A
USGS,09521000,1920-04-12,12900,A
USGS,09521000,1920-04-13,12900,A
USGS,09521000,1920-04-14,12900,A
USGS,09521000,1920-04-15,13200,A
USGS,09521000,1920-04-16,14000,A
USGS,09521000,1920-04-17,17500,A
USGS,09521000,1920-04-18,20500,A
USGS,09521000,1920-04-19,20800,A
USGS,09521000,1920-04-20,22000,A
USGS,09521000,1920-04-21,24500,A
USGS,09521000,1920-04-22,31000,A
USGS,09521000,1920-04-23,33400,A
USGS,09521000,1920-04-24,34000,A
USGS,09521000,1920-04-25,30200,A
USGS,09521000,1920-04-26,27300,A
USGS,09521000,1920-04-27,24000,A
USGS,09521000,1920-04-28,22200,A
USGS,09521000,1920-04-29,18800,A
USGS,09521000,1920-04-30,18300,A
USGS,09521000,1920-05-01,17200,A
USGS,09521000,1920-05-02,15800,A
USGS,09521000,1920-05-03,16300,A
USGS,09521000,1920-05-04,17100,A
USGS,09521000,1920-05-05,17700,A
USGS,09521000,1920-05-06,18800,A
USGS,09521000,1920-05-07,23200,A
USGS,09521000,1920-05-08,29000,A
USGS,09521000,1920-05-09,30600,A
USGS,09521000,1920-05-10,31000,A
USGS,09521000,1920-05-11,35500,A
USGS,09521000,1920-05-12,38800,A
USGS,09521000,1920-05-13,41300,A
USGS,09521000,1920-05-14,45000,A
USGS,09521000,1920-05-15,47500,A
USGS,09521000,1920-05-16,49000,A
USGS,09521000,1920-05-17,51000,A
USGS,09521000,1920-05-18,52700,A
USGS,09521000,1920-05-19,54400,A
USGS,09521000,1920-05-20,57000,A
USGS,09521000,1920-05-21,57400,A
USGS,09521000,1920-05-22,61000,A
USGS,09521000,1920-05-23,60000,A
USGS,09521000,1920-05-24,62500,A
USGS,09521000,1920-05-25,66200,A
USGS,09521000,1920-05-26,68300,A
USGS,09521000,1920-05-27,68200,A
USGS,09521000,1920-05-28,68200,A
USGS,09521000,1920-05-29,72800,A
USGS,09521000,1920-05-30,78200,A
USGS,09521000,1920-05-31,81100,A
USGS,09521000,1920-06-01,96000,A
USGS,09521000,1920-06-02,106000,A
USGS,09521000,1920-06-03,126000,A
USGS,09521000,1920-06-04,142000,A
USGS,09521000,1920-06-05,155000,A
USGS,09521000,1920-06-06,164000,A
USGS,09521000,1920-06-07,178000,A
USGS,09521000,1920-06-08,190000,A
USGS,09521000,1920-06-09,163000,A
USGS,09521000,1920-06-10,162000,A
USGS,09521000,1920-06-11,160000,A
USGS,09521000,1920-06-12,162000,A
USGS,09521000,1920-06-13,160000,A
USGS,09521000,1920-06-14,159000,A
USGS,09521000,1920-06-15,140000,A
USGS,09521000,1920-06-16,123000,A
USGS,09521000,1920-06-17,124000,A
USGS,09521000,1920-06-18,125000,A
USGS,09521000,1920-06-19,124000,A
USGS,09521000,1920-06-20,120000,A
USGS,09521000,1920-06-21,119000,A
USGS,09521000,1920-06-22,117000,A
USGS,09521000,1920-06-23,114000,A
USGS,09521000,1920-06-24,111000,A
USGS,09521000,1920-06-25,108000,A
USGS,09521000,1920-06-26,98500,A
USGS,09521000,1920-06-27,90200,A
USGS,09521000,1920-06-28,84800,A
USGS,09521000,1920-06-29,77800,A
USGS,09521000,1920-06-30,73800,A
USGS,09521000,1920-07-01,73000,A
USGS,09521000,1920-07-02,72700,A
USGS,09521000,1920-07-03,70800,A
USGS,09521000,1920-07-04,70900,A
USGS,09521000,1920-07-05,71000,A
USGS,09521000,1920-07-06,71100,A
USGS,09521000,1920-07-07,66000,A
USGS,09521000,1920-07-08,62500,A
USGS,09521000,1920-07-09,60400,A
USGS,09521000,1920-07-10,58300,A
USGS,09521000,1920-07-11,54900,A
USGS,09521000,1920-07-12,53100,A
USGS,09521000,1920-07-13,45200,A
USGS,09521000,1920-07-14,44500,A
USGS,09521000,1920-07-15,37000,A
USGS,09521000,1920-07-16,35800,A
USGS,09521000,1920-07-17,33000,A
USGS,09521000,1920-07-18,29500,A
USGS,09521000,1920-07-19,30500,A
USGS,09521000,1920-07-20,30200,A
USGS,09521000,1920-07-21,30000,A
USGS,09521000,1920-07-22,27400,A
USGS,09521000,1920-07-23,26000,A
USGS,09521000,1920-07-24,25300,A
USGS,09521000,1920-07-25,26000,A
USGS,09521000,1920-07-26,23700,A
USGS,09521000,1920-07-27,23500,A
USGS,09521000,1920-07-28,23300,A
USGS,09521000,1920-07-29,20200,A
USGS,09521000,1920-07-30,19300,A
USGS,09521000,1920-07-31,19600,A
USGS,09521000,1920-08-01,19600,A
USGS,09521000,1920-08-02,19700,A
USGS,09521000,1920-08-03,21300,A
USGS,09521000,1920-08-04,21100,A
USGS,09521000,1920-08-05,21600,A
USGS,09521000,1920-08-06,22500,A
USGS,09521000,1920-08-07,20200,A
USGS,09521000,1920-08-08,22700,A
USGS,09521000,1920-08-09,23200,A
USGS,09521000,1920-08-10,21300,A
USGS,09521000,1920-08-11,21700,A
USGS,09521000,1920-08-12,19500,A
USGS,09521000,1920-08-13,19100,A
USGS,09521000,1920-08-14,18100,A
USGS,09521000,1920-08-15,18100,A
USGS,09521000,1920-08-16,17600,A
USGS,09521000,1920-08-17,15300,A
USGS,09521000,1920-08-18,14400,A
USGS,09521000,1920-08-19,14300,A
USGS,09521000,1920-08-20,13600,A
USGS,09521000,1920-08-21,12900,A
USGS,09521000,1920-08-22,12800,A
USGS,09521000,1920-08-23,12600,A
USGS,09521000,1920-08-24,14300,A
USGS,09521000,1920-08-25,15600,A
USGS,09521000,1920-08-26,18300,A
USGS,09521000,1920-08-27,17100,A
USGS,09521000,1920-08-28,16300,A
USGS,09521000,1920-08-29,12800,A
USGS,09521000,1920-08-30,13900,A
USGS,09521000,1920-08-31,13000,A
USGS,09521000,1920-09-01,12200,A
USGS,09521000,1920-09-02,12300,A
USGS,09521000,1920-09-03,13300,A
USGS,09521000,1920-09-04,11700,A
USGS,09521000,1920-09-05,9400,A
USGS,09521000,1920-09-06,8700,A
USGS,09521000,1920-09-07,8500,A
USGS,09521000,1920-09-08,8400,A
USGS,09521000,1920-09-09,8400,A
USGS,09521000,1920-09-10,7800,A
USGS,09521000,1920-09-11,8500,A
USGS,09521000,1920-09-12,8700,A
USGS,09521000,1920-09-13,7900,A
USGS,09521000,1920-09-14,8100,A
USGS,09521000,1920-09-15,7200,A
USGS,09521000,1920-09-16,10200,A
USGS,09521000,1920-09-17,9300,A
USGS,09521000,1920-09-18,8300,A
USGS,09521000,1920-09-19,7800,A
USGS,09521000,1920-09-20,7900,A
USGS,09521000,1920-09-21,7900,A
USGS,09521000,1920-09-22,7800,A
USGS,09521000,1920-09-23,7500,A
USGS,09521000,1920-09-24,7200,A
USGS,09521000,1920-09-25,7800,A
USGS,09521000,1920-09-26,7300,A
USGS,09521000,1920-09-27,6000,A
USGS,09521000,1920-09-28,5700,A
USGS,09521000,1920-09-29,5300,A
USGS,09521000,1920-09-30,5700,A
USGS,09521000,1920-10-01,6000,A
USGS,09521000,1920-10-02,6400,A
USGS,09521000,1920-10-03,6000,A
USGS,09521000,1920-10-04,5900,A
USGS,09521000,1920-10-05,5900,A
USGS,09521000,1920-10-06,5900,A
USGS,09521000,1920-10-07,6300,A
USGS,09521000,1920-10-08,6700,A
USGS,09521000,1920-10-09,7200,A
USGS,09521000,1920-10-10,7000,A
USGS,09521000,1920-10-11,6700,A
USGS,09521000,1920-10-12,6700,A
USGS,09521000,1920-10-13,6600,A
USGS,09521000,1920-10-14,6700,A
USGS,09521000,1920-10-15,6800,A
USGS,09521000,1920-10-16,7000,A
USGS,09521000,1920-10-17,6800,A
USGS,09521000,1920-10-18,6200,A
USGS,09521000,1920-10-19,6000,A
USGS,09521000,1920-10-20,5800,A
USGS,09521000,1920-10-21,6000,A
USGS,09521000,1920-10-22,6100,A
USGS,09521000,1920-10-23,6300,A
USGS,09521000,1920-10-24,6500,A
USGS,09521000,1920-10-25,6700,A
USGS,09521000,1920-10-26,6400,A
USGS,09521000,1920-10-27,6100,A
USGS,09521000,1920-10-28,6500,A
USGS,09521000,1920-10-29,6900,A
USGS,09521000,1920-10-30,7500,A
USGS,09521000,1920-10-31,8000,A
USGS,09521000,1920-11-01,8000,A
USGS,09521000,1920-11-02,8200,A
USGS,09521000,1920-11-03,8100,A
USGS,09521000,1920-11-04,9400,A
USGS,09521000,1920-11-05,10600,A
USGS,09521000,1920-11-06,10800,A
USGS,09521000,1920-11-07,11000,A
USGS,09521000,1920-11-08,11100,A
USGS,09521000,1920-11-09,11900,A
USGS,09521000,1920-11-10,12600,A
USGS,09521000,1920-11-11,12000,A
USGS,09521000,1920-11-12,11800,A
USGS,09521000,1920-11-13,11000,A
USGS,09521000,1920-11-14,10000,A
USGS,09521000,1920-11-15,9600,A
USGS,09521000,1920-11-16,9800,A
USGS,09521000,1920-11-17,10200,A
USGS,09521000,1920-11-18,11300,A
USGS,09521000,1920-11-19,12300,A
USGS,09521000,1920-11-20,12000,A
USGS,09521000,1920-11-21,12100,A
USGS,09521000,1920-11-22,11900,A
USGS,09521000,1920-11-23,11000,A
USGS,09521000,1920-11-24,10400,A
USGS,09521000,1920-11-25,10000,A
USGS,09521000,1920-11-26,9800,A
USGS,09521000,1920-11-27,9800,A
USGS,09521000,1920-11-28,9100,A
USGS,09521000,1920-11-29,8300,A
USGS,09521000,1920-11-30,8200,A
USGS,09521000,1920-12-01,8000,A
USGS,09521000,1920-12-02,8200,A
USGS,09521000,1920-12-03,8300,A
USGS,09521000,1920-12-04,8500,A
USGS,09521000,1920-12-05,8700,A
USGS,09521000,1920-12-06,9000,A
USGS,09521000,1920-12-07,8800,A
USGS,09521000,1920-12-08,8600,A
USGS,09521000,1920-12-09,8500,A
USGS,09521000,1920-12-10,8600,A
USGS,09521000,1920-12-11,8000,A
USGS,09521000,1920-12-12,7500,A
USGS,09521000,1920-12-13,6900,A
USGS,09521000,1920-12-14,7000,A
USGS,09521000,1920-12-15,7100,A
USGS,09521000,1920-12-16,7100,A
USGS,09521000,1920-12-17,7100,A
USGS,09521000,1920-12-18,7600,A
USGS,09521000,1920-12-19,7700,A
USGS,09521000,1920-12-20,7800,A
USGS,09521000,1920-12-21,7600,A
USGS,09521000,1920-12-22,7400,A
USGS,09521000,1920-12-23,7000,A
USGS,09521000,1920-12-24,7200,A
USGS,09521000,1920-12-25,7300,A
USGS,09521000,1920-12-26,6200,A
USGS,09521000,1920-12-27,5100,A
USGS,09521000,1920-12-28,5200,A
USGS,09521000,1920-12-29,5300,A
USGS,09521000,1920-12-30,5200,A
USGS,09521000,1920-12-31,5400,A
USGS,09521000,1921-01-01,6500,A
USGS,09521000,1921-01-02,6200,A
USGS,09521000,1921-01-03,6100,A
USGS,09521000,1921-01-04,6000,A
USGS,09521000,1921-01-05,5800,A
USGS,09521000,1921-01-06,6000,A
USGS,09521000,1921-01-07,6200,A
USGS,09521000,1921-01-08,6300,A
USGS,09521000,1921-01-09,5700,A
USGS,09521000,1921-01-10,5200,A
USGS,09521000,1921-01-11,5400,A
USGS,09521000,1921-01-12,5300,A
USGS,09521000,1921-01-13,5500,A
USGS,09521000,1921-01-14,5800,A
USGS,09521000,1921-01-15,6200,A
USGS,09521000,1921-01-16,6600,A
USGS,09521000,1921-01-17,7600,A
USGS,09521000,1921-01-18,8200,A
USGS,09521000,1921-01-19,8600,A
USGS,09521000,1921-01-20,8500,A
USGS,09521000,1921-01-21,8500,A
USGS,09521000,1921-01-22,8600,A
USGS,09521000,1921-01-23,8400,A
USGS,09521000,1921-01-24,8400,A
USGS,09521000,1921-01-25,7500,A
USGS,09521000,1921-01-26,6800,A
USGS,09521000,1921-01-27,7200,A
USGS,09521000,1921-01-28,7900,A
USGS,09521000,1921-01-29,8000,A
USGS,09521000,1921-01-30,8100,A
USGS,09521000,1921-01-31,8200,A
USGS,09521000,1921-02-01,8400,A
USGS,09521000,1921-02-02,11000,A
USGS,09521000,1921-02-03,10000,A
USGS,09521000,1921-02-04,9100,A
USGS,09521000,1921-02-05,8800,A
USGS,09521000,1921-02-06,8000,A
USGS,09521000,1921-02-07,7800,A
USGS,09521000,1921-02-08,7500,A
USGS,09521000,1921-02-09,7300,A
USGS,09521000,1921-02-10,6800,A
USGS,09521000,1921-02-11,6600,A
USGS,09521000,1921-02-12,6600,A
USGS,09521000,1921-02-13,6600,A
USGS,09521000,1921-02-14,6600,A
USGS,09521000,1921-02-15,6300,A
